destination_name,name,category,duration_hours,difficulty,price_npr,description,available_months
dest,Pottery Workshop - Bhojpur,Cultural,2,Easy,800,Learn traditional Nepali pottery at Bhojpur,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Bhojpur,Cultural,2,Easy,0,Explore local market and shops at Bhojpur,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Bhojpur,Cultural,2,Easy,400,Visit the local museum at Bhojpur,"1,2,3,4,5,9,10,11,12"
dest,Koshi tappu wildlife reserve Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Koshi tappu wildlife reserve,"3,4,5,9,10,11"
dest,Mountain Trekking - Koshi tappu wildlife reserve,Adventure,4,Moderate,1500,Trek through mountain trails at Koshi tappu wildlife reserve,"3,4,5,9,10,11"
dest,Sunrise Hike - Koshi tappu wildlife reserve,Adventure,3,Moderate,500,Early morning hike to viewpoint at Koshi tappu wildlife reserve,"3,4,5,9,10,11"
dest,Rock Climbing - Koshi tappu wildlife reserve,Adventure,3,Challenging,2000,Guided rock climbing session at Koshi tappu wildlife reserve,"3,4,5,9,10,11"
dest,River Crossing - Koshi tappu wildlife reserve,Adventure,2,Moderate,800,Cross a suspension bridge at Koshi tappu wildlife reserve,"3,4,5,9,10,11"
dest,Mountain Biking - Koshi tappu wildlife reserve,Adventure,4,Challenging,2500,Mountain biking trail ride at Koshi tappu wildlife reserve,"3,4,5,9,10,11"
dest,Camping Experience - Koshi tappu wildlife reserve,Adventure,8,Moderate,3000,Overnight camping in nature at Koshi tappu wildlife reserve,"3,4,5,9,10,11"
dest,"Bhedetar, dhankuta Orientation Walk",Sightseeing,2,Easy,0,"Introductory walking tour of Bhedetar, dhankuta","3,4,5,9,10,11"
dest,"Mountain Trekking - Bhedetar, dhankuta",Adventure,4,Moderate,1500,"Trek through mountain trails at Bhedetar, dhankuta","3,4,5,9,10,11"
dest,"Sunrise Hike - Bhedetar, dhankuta",Adventure,3,Moderate,500,"Early morning hike to viewpoint at Bhedetar, dhankuta","3,4,5,9,10,11"
dest,"Rock Climbing - Bhedetar, dhankuta",Adventure,3,Challenging,2000,"Guided rock climbing session at Bhedetar, dhankuta","3,4,5,9,10,11"
dest,"River Crossing - Bhedetar, dhankuta",Adventure,2,Moderate,800,"Cross a suspension bridge at Bhedetar, dhankuta","3,4,5,9,10,11"
dest,"Mountain Biking - Bhedetar, dhankuta",Adventure,4,Challenging,2500,"Mountain biking trail ride at Bhedetar, dhankuta","3,4,5,9,10,11"
dest,"Camping Experience - Bhedetar, dhankuta",Adventure,8,Moderate,3000,"Overnight camping in nature at Bhedetar, dhankuta","3,4,5,9,10,11"
dest,"Urlabari, jhapa Orientation Walk",Sightseeing,2,Easy,0,"Introductory walking tour of Urlabari, jhapa","3,4,5,9,10,11"
dest,"Mountain Trekking - Urlabari, jhapa",Adventure,4,Moderate,1500,"Trek through mountain trails at Urlabari, jhapa","3,4,5,9,10,11"
dest,"Sunrise Hike - Urlabari, jhapa",Adventure,3,Moderate,500,"Early morning hike to viewpoint at Urlabari, jhapa","3,4,5,9,10,11"
dest,"Rock Climbing - Urlabari, jhapa",Adventure,3,Challenging,2000,"Guided rock climbing session at Urlabari, jhapa","3,4,5,9,10,11"
dest,"River Crossing - Urlabari, jhapa",Adventure,2,Moderate,800,"Cross a suspension bridge at Urlabari, jhapa","3,4,5,9,10,11"
dest,"Mountain Biking - Urlabari, jhapa",Adventure,4,Challenging,2500,"Mountain biking trail ride at Urlabari, jhapa","3,4,5,9,10,11"
dest,"Camping Experience - Urlabari, jhapa",Adventure,8,Moderate,3000,"Overnight camping in nature at Urlabari, jhapa","3,4,5,9,10,11"
dest,Mini mountain Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Mini mountain,"3,4,5,9,10,11"
dest,Mountain Trekking - Mini mountain,Adventure,4,Moderate,1500,Trek through mountain trails at Mini mountain,"3,4,5,9,10,11"
dest,Sunrise Hike - Mini mountain,Adventure,3,Moderate,500,Early morning hike to viewpoint at Mini mountain,"3,4,5,9,10,11"
dest,Rock Climbing - Mini mountain,Adventure,3,Challenging,2000,Guided rock climbing session at Mini mountain,"3,4,5,9,10,11"
dest,River Crossing - Mini mountain,Adventure,2,Moderate,800,Cross a suspension bridge at Mini mountain,"3,4,5,9,10,11"
dest,Mountain Biking - Mini mountain,Adventure,4,Challenging,2500,Mountain biking trail ride at Mini mountain,"3,4,5,9,10,11"
dest,Camping Experience - Mini mountain,Adventure,8,Moderate,3000,Overnight camping in nature at Mini mountain,"3,4,5,9,10,11"
dest,"Triyuga Baan, fattepur Orientation Walk",Sightseeing,2,Easy,0,"Introductory walking tour of Triyuga Baan, fattepur","3,4,5,9,10,11"
dest,"Mountain Trekking - Triyuga Baan, fattepur",Adventure,4,Moderate,1500,"Trek through mountain trails at Triyuga Baan, fattepur","3,4,5,9,10,11"
dest,"Sunrise Hike - Triyuga Baan, fattepur",Adventure,3,Moderate,500,"Early morning hike to viewpoint at Triyuga Baan, fattepur","3,4,5,9,10,11"
dest,"Rock Climbing - Triyuga Baan, fattepur",Adventure,3,Challenging,2000,"Guided rock climbing session at Triyuga Baan, fattepur","3,4,5,9,10,11"
dest,"River Crossing - Triyuga Baan, fattepur",Adventure,2,Moderate,800,"Cross a suspension bridge at Triyuga Baan, fattepur","3,4,5,9,10,11"
dest,"Mountain Biking - Triyuga Baan, fattepur",Adventure,4,Challenging,2500,"Mountain biking trail ride at Triyuga Baan, fattepur","3,4,5,9,10,11"
dest,"Camping Experience - Triyuga Baan, fattepur",Adventure,8,Moderate,3000,"Overnight camping in nature at Triyuga Baan, fattepur","3,4,5,9,10,11"
dest,Mechinagar Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Mechinagar,"3,4,5,9,10,11"
dest,Mountain Trekking - Mechinagar,Adventure,4,Moderate,1500,Trek through mountain trails at Mechinagar,"3,4,5,9,10,11"
dest,Sunrise Hike - Mechinagar,Adventure,3,Moderate,500,Early morning hike to viewpoint at Mechinagar,"3,4,5,9,10,11"
dest,Rock Climbing - Mechinagar,Adventure,3,Challenging,2000,Guided rock climbing session at Mechinagar,"3,4,5,9,10,11"
dest,River Crossing - Mechinagar,Adventure,2,Moderate,800,Cross a suspension bridge at Mechinagar,"3,4,5,9,10,11"
dest,Mountain Biking - Mechinagar,Adventure,4,Challenging,2500,Mountain biking trail ride at Mechinagar,"3,4,5,9,10,11"
dest,Camping Experience - Mechinagar,Adventure,8,Moderate,3000,Overnight camping in nature at Mechinagar,"3,4,5,9,10,11"
dest,Phakding Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Phakding,"3,4,5,9,10,11"
dest,Mountain Trekking - Phakding,Adventure,4,Moderate,1500,Trek through mountain trails at Phakding,"3,4,5,9,10,11"
dest,Sunrise Hike - Phakding,Adventure,3,Moderate,500,Early morning hike to viewpoint at Phakding,"3,4,5,9,10,11"
dest,Rock Climbing - Phakding,Adventure,3,Challenging,2000,Guided rock climbing session at Phakding,"3,4,5,9,10,11"
dest,River Crossing - Phakding,Adventure,2,Moderate,800,Cross a suspension bridge at Phakding,"3,4,5,9,10,11"
dest,Mountain Biking - Phakding,Adventure,4,Challenging,2500,Mountain biking trail ride at Phakding,"3,4,5,9,10,11"
dest,Camping Experience - Phakding,Adventure,8,Moderate,3000,Overnight camping in nature at Phakding,"3,4,5,9,10,11"
dest,"Shiv Jhatta, Dharan Orientation Walk",Sightseeing,2,Easy,0,"Introductory walking tour of Shiv Jhatta, Dharan","3,4,5,9,10,11"
dest,"Mountain Trekking - Shiv Jhatta, Dharan",Adventure,4,Moderate,1500,"Trek through mountain trails at Shiv Jhatta, Dharan","3,4,5,9,10,11"
dest,"Sunrise Hike - Shiv Jhatta, Dharan",Adventure,3,Moderate,500,"Early morning hike to viewpoint at Shiv Jhatta, Dharan","3,4,5,9,10,11"
dest,"Rock Climbing - Shiv Jhatta, Dharan",Adventure,3,Challenging,2000,"Guided rock climbing session at Shiv Jhatta, Dharan","3,4,5,9,10,11"
dest,"River Crossing - Shiv Jhatta, Dharan",Adventure,2,Moderate,800,"Cross a suspension bridge at Shiv Jhatta, Dharan","3,4,5,9,10,11"
dest,"Mountain Biking - Shiv Jhatta, Dharan",Adventure,4,Challenging,2500,"Mountain biking trail ride at Shiv Jhatta, Dharan","3,4,5,9,10,11"
dest,"Camping Experience - Shiv Jhatta, Dharan",Adventure,8,Moderate,3000,"Overnight camping in nature at Shiv Jhatta, Dharan","3,4,5,9,10,11"
dest,Kongde ri Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Kongde ri,"3,4,5,9,10,11"
dest,Mountain Trekking - Kongde ri,Adventure,4,Moderate,1500,Trek through mountain trails at Kongde ri,"3,4,5,9,10,11"
dest,Sunrise Hike - Kongde ri,Adventure,3,Moderate,500,Early morning hike to viewpoint at Kongde ri,"3,4,5,9,10,11"
dest,Rock Climbing - Kongde ri,Adventure,3,Challenging,2000,Guided rock climbing session at Kongde ri,"3,4,5,9,10,11"
dest,River Crossing - Kongde ri,Adventure,2,Moderate,800,Cross a suspension bridge at Kongde ri,"3,4,5,9,10,11"
dest,Mountain Biking - Kongde ri,Adventure,4,Challenging,2500,Mountain biking trail ride at Kongde ri,"3,4,5,9,10,11"
dest,Camping Experience - Kongde ri,Adventure,8,Moderate,3000,Overnight camping in nature at Kongde ri,"3,4,5,9,10,11"
dest,Haleshi-maratika cave Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Haleshi-maratika cave,"3,4,5,9,10,11"
dest,Mountain Trekking - Haleshi-maratika cave,Adventure,4,Moderate,1500,Trek through mountain trails at Haleshi-maratika cave,"3,4,5,9,10,11"
dest,Sunrise Hike - Haleshi-maratika cave,Adventure,3,Moderate,500,Early morning hike to viewpoint at Haleshi-maratika cave,"3,4,5,9,10,11"
dest,Rock Climbing - Haleshi-maratika cave,Adventure,3,Challenging,2000,Guided rock climbing session at Haleshi-maratika cave,"3,4,5,9,10,11"
dest,River Crossing - Haleshi-maratika cave,Adventure,2,Moderate,800,Cross a suspension bridge at Haleshi-maratika cave,"3,4,5,9,10,11"
dest,Mountain Biking - Haleshi-maratika cave,Adventure,4,Challenging,2500,Mountain biking trail ride at Haleshi-maratika cave,"3,4,5,9,10,11"
dest,Camping Experience - Haleshi-maratika cave,Adventure,8,Moderate,3000,Overnight camping in nature at Haleshi-maratika cave,"3,4,5,9,10,11"
dest,Olangchung Gola Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Olangchung Gola,"3,4,5,9,10,11"
dest,Mountain Trekking - Olangchung Gola,Adventure,4,Moderate,1500,Trek through mountain trails at Olangchung Gola,"3,4,5,9,10,11"
dest,Sunrise Hike - Olangchung Gola,Adventure,3,Moderate,500,Early morning hike to viewpoint at Olangchung Gola,"3,4,5,9,10,11"
dest,Rock Climbing - Olangchung Gola,Adventure,3,Challenging,2000,Guided rock climbing session at Olangchung Gola,"3,4,5,9,10,11"
dest,River Crossing - Olangchung Gola,Adventure,2,Moderate,800,Cross a suspension bridge at Olangchung Gola,"3,4,5,9,10,11"
dest,Mountain Biking - Olangchung Gola,Adventure,4,Challenging,2500,Mountain biking trail ride at Olangchung Gola,"3,4,5,9,10,11"
dest,Camping Experience - Olangchung Gola,Adventure,8,Moderate,3000,Overnight camping in nature at Olangchung Gola,"3,4,5,9,10,11"
dest,Itahari Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Itahari,"3,4,5,9,10,11"
dest,Mountain Trekking - Itahari,Adventure,4,Moderate,1500,Trek through mountain trails at Itahari,"3,4,5,9,10,11"
dest,Sunrise Hike - Itahari,Adventure,3,Moderate,500,Early morning hike to viewpoint at Itahari,"3,4,5,9,10,11"
dest,Rock Climbing - Itahari,Adventure,3,Challenging,2000,Guided rock climbing session at Itahari,"3,4,5,9,10,11"
dest,River Crossing - Itahari,Adventure,2,Moderate,800,Cross a suspension bridge at Itahari,"3,4,5,9,10,11"
dest,Mountain Biking - Itahari,Adventure,4,Challenging,2500,Mountain biking trail ride at Itahari,"3,4,5,9,10,11"
dest,Camping Experience - Itahari,Adventure,8,Moderate,3000,Overnight camping in nature at Itahari,"3,4,5,9,10,11"
dest,"Pathivara temple,taplejung Orientation Walk",Sightseeing,2,Easy,0,"Introductory walking tour of Pathivara temple,taplejung","3,4,5,9,10,11"
dest,"Lake Boating - Pathivara temple,taplejung",Nature,2,Easy,500,"Boating on the scenic lake at Pathivara temple,taplejung","3,4,5,9,10,11"
dest,"Waterfall Visit - Pathivara temple,taplejung",Nature,3,Easy,0,"Visit to nearby waterfall at Pathivara temple,taplejung","3,4,5,9,10,11"
dest,"Nature Photography - Pathivara temple,taplejung",Nature,3,Easy,0,"Photography at scenic viewpoints at Pathivara temple,taplejung","3,4,5,9,10,11"
dest,"Village Walk - Pathivara temple,taplejung",Nature,2,Easy,0,"Walk through traditional villages at Pathivara temple,taplejung","3,4,5,9,10,11"
dest,"Viewpoint Visit - Pathivara temple,taplejung",Nature,1.5,Easy,0,"Visit scenic viewpoint at Pathivara temple,taplejung","3,4,5,9,10,11"
dest,"Garden Tour - Pathivara temple,taplejung",Nature,2,Easy,200,"Visit to botanical garden or park at Pathivara temple,taplejung","3,4,5,9,10,11"
dest,Budhasubba Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Budhasubba,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Budhasubba,Cultural,2,Easy,300,Visit the historic temple complex at Budhasubba,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Budhasubba,Cultural,3,Easy,200,Guided heritage walking tour at Budhasubba,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Budhasubba,Cultural,2,Easy,500,Traditional Nepali dance performance at Budhasubba,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Budhasubba,Cultural,2,Easy,800,Learn traditional Nepali pottery at Budhasubba,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Budhasubba,Cultural,2,Easy,0,Explore local market and shops at Budhasubba,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Budhasubba,Cultural,2,Easy,400,Visit the local museum at Budhasubba,"1,2,3,4,5,9,10,11,12"
dest,"Sriyantuu, ilam Orientation Walk",Sightseeing,2,Easy,0,"Introductory walking tour of Sriyantuu, ilam","3,4,5,9,10,11"
dest,"Lake Boating - Sriyantuu, ilam",Nature,2,Easy,500,"Boating on the scenic lake at Sriyantuu, ilam","3,4,5,9,10,11"
dest,"Waterfall Visit - Sriyantuu, ilam",Nature,3,Easy,0,"Visit to nearby waterfall at Sriyantuu, ilam","3,4,5,9,10,11"
dest,"Nature Photography - Sriyantuu, ilam",Nature,3,Easy,0,"Photography at scenic viewpoints at Sriyantuu, ilam","3,4,5,9,10,11"
dest,"Village Walk - Sriyantuu, ilam",Nature,2,Easy,0,"Walk through traditional villages at Sriyantuu, ilam","3,4,5,9,10,11"
dest,"Viewpoint Visit - Sriyantuu, ilam",Nature,1.5,Easy,0,"Visit scenic viewpoint at Sriyantuu, ilam","3,4,5,9,10,11"
dest,"Garden Tour - Sriyantuu, ilam",Nature,2,Easy,200,"Visit to botanical garden or park at Sriyantuu, ilam","3,4,5,9,10,11"
dest,Namchebazaar Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Namchebazaar,"3,4,5,9,10,11"
dest,Mountain Trekking - Namchebazaar,Adventure,4,Moderate,1500,Trek through mountain trails at Namchebazaar,"3,4,5,9,10,11"
dest,Sunrise Hike - Namchebazaar,Adventure,3,Moderate,500,Early morning hike to viewpoint at Namchebazaar,"3,4,5,9,10,11"
dest,Rock Climbing - Namchebazaar,Adventure,3,Challenging,2000,Guided rock climbing session at Namchebazaar,"3,4,5,9,10,11"
dest,River Crossing - Namchebazaar,Adventure,2,Moderate,800,Cross a suspension bridge at Namchebazaar,"3,4,5,9,10,11"
dest,Mountain Biking - Namchebazaar,Adventure,4,Challenging,2500,Mountain biking trail ride at Namchebazaar,"3,4,5,9,10,11"
dest,Camping Experience - Namchebazaar,Adventure,8,Moderate,3000,Overnight camping in nature at Namchebazaar,"3,4,5,9,10,11"
dest,"kerabar,morang Orientation Walk",Sightseeing,2,Easy,0,"Introductory walking tour of kerabar,morang","1,2,3,4,5,9,10,11,12"
dest,"Temple Visit - kerabar,morang",Cultural,2,Easy,300,"Visit the historic temple complex at kerabar,morang","1,2,3,4,5,9,10,11,12"
dest,"Heritage Walk - kerabar,morang",Cultural,3,Easy,200,"Guided heritage walking tour at kerabar,morang","1,2,3,4,5,9,10,11,12"
dest,"Cultural Dance Show - kerabar,morang",Cultural,2,Easy,500,"Traditional Nepali dance performance at kerabar,morang","1,2,3,4,5,9,10,11,12"
dest,"Pottery Workshop - kerabar,morang",Cultural,2,Easy,800,"Learn traditional Nepali pottery at kerabar,morang","1,2,3,4,5,9,10,11,12"
dest,"Local Market Tour - kerabar,morang",Cultural,2,Easy,0,"Explore local market and shops at kerabar,morang","1,2,3,4,5,9,10,11,12"
dest,"Museum Visit - kerabar,morang",Cultural,2,Easy,400,"Visit the local museum at kerabar,morang","1,2,3,4,5,9,10,11,12"
dest,Gairi pangma Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Gairi pangma,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Gairi pangma,Cultural,2,Easy,300,Visit the historic temple complex at Gairi pangma,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Gairi pangma,Cultural,3,Easy,200,Guided heritage walking tour at Gairi pangma,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Gairi pangma,Cultural,2,Easy,500,Traditional Nepali dance performance at Gairi pangma,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Gairi pangma,Cultural,2,Easy,800,Learn traditional Nepali pottery at Gairi pangma,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Gairi pangma,Cultural,2,Easy,0,Explore local market and shops at Gairi pangma,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Gairi pangma,Cultural,2,Easy,400,Visit the local museum at Gairi pangma,"1,2,3,4,5,9,10,11,12"
dest,Mechi bridge Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Mechi bridge,"3,4,5,9,10,11"
dest,Lake Boating - Mechi bridge,Nature,2,Easy,500,Boating on the scenic lake at Mechi bridge,"3,4,5,9,10,11"
dest,Waterfall Visit - Mechi bridge,Nature,3,Easy,0,Visit to nearby waterfall at Mechi bridge,"3,4,5,9,10,11"
dest,Nature Photography - Mechi bridge,Nature,3,Easy,0,Photography at scenic viewpoints at Mechi bridge,"3,4,5,9,10,11"
dest,Village Walk - Mechi bridge,Nature,2,Easy,0,Walk through traditional villages at Mechi bridge,"3,4,5,9,10,11"
dest,Viewpoint Visit - Mechi bridge,Nature,1.5,Easy,0,Visit scenic viewpoint at Mechi bridge,"3,4,5,9,10,11"
dest,Garden Tour - Mechi bridge,Nature,2,Easy,200,Visit to botanical garden or park at Mechi bridge,"3,4,5,9,10,11"
dest,Nuptse Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Nuptse,"3,4,5,9,10,11"
dest,Mountain Trekking - Nuptse,Adventure,4,Moderate,1500,Trek through mountain trails at Nuptse,"3,4,5,9,10,11"
dest,Sunrise Hike - Nuptse,Adventure,3,Moderate,500,Early morning hike to viewpoint at Nuptse,"3,4,5,9,10,11"
dest,Rock Climbing - Nuptse,Adventure,3,Challenging,2000,Guided rock climbing session at Nuptse,"3,4,5,9,10,11"
dest,River Crossing - Nuptse,Adventure,2,Moderate,800,Cross a suspension bridge at Nuptse,"3,4,5,9,10,11"
dest,Mountain Biking - Nuptse,Adventure,4,Challenging,2500,Mountain biking trail ride at Nuptse,"3,4,5,9,10,11"
dest,Camping Experience - Nuptse,Adventure,8,Moderate,3000,Overnight camping in nature at Nuptse,"3,4,5,9,10,11"
dest,Solududhkunda Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Solududhkunda,"3,4,5,9,10,11"
dest,Mountain Trekking - Solududhkunda,Adventure,4,Moderate,1500,Trek through mountain trails at Solududhkunda,"3,4,5,9,10,11"
dest,Sunrise Hike - Solududhkunda,Adventure,3,Moderate,500,Early morning hike to viewpoint at Solududhkunda,"3,4,5,9,10,11"
dest,Rock Climbing - Solududhkunda,Adventure,3,Challenging,2000,Guided rock climbing session at Solududhkunda,"3,4,5,9,10,11"
dest,River Crossing - Solududhkunda,Adventure,2,Moderate,800,Cross a suspension bridge at Solududhkunda,"3,4,5,9,10,11"
dest,Mountain Biking - Solududhkunda,Adventure,4,Challenging,2500,Mountain biking trail ride at Solududhkunda,"3,4,5,9,10,11"
dest,Camping Experience - Solududhkunda,Adventure,8,Moderate,3000,Overnight camping in nature at Solududhkunda,"3,4,5,9,10,11"
dest,Dughla Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Dughla,"3,4,5,9,10,11"
dest,Mountain Trekking - Dughla,Adventure,4,Moderate,1500,Trek through mountain trails at Dughla,"3,4,5,9,10,11"
dest,Sunrise Hike - Dughla,Adventure,3,Moderate,500,Early morning hike to viewpoint at Dughla,"3,4,5,9,10,11"
dest,Rock Climbing - Dughla,Adventure,3,Challenging,2000,Guided rock climbing session at Dughla,"3,4,5,9,10,11"
dest,River Crossing - Dughla,Adventure,2,Moderate,800,Cross a suspension bridge at Dughla,"3,4,5,9,10,11"
dest,Mountain Biking - Dughla,Adventure,4,Challenging,2500,Mountain biking trail ride at Dughla,"3,4,5,9,10,11"
dest,Camping Experience - Dughla,Adventure,8,Moderate,3000,Overnight camping in nature at Dughla,"3,4,5,9,10,11"
